City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Camopi,GF,2022-12-08 23:11:28,3.1655,-52.3158,77.92,74,100,4.05
281,Mayumba,GA,2022-12-08 23:11:28,-3.432,10.6554,74.62,88,87,4.61
282,Biltine,TD,2022-12-08 23:11:29,14.5333,20.9167,68.4,16,41,10.8
283,Gamba,GA,2022-12-08 23:11:29,-2.65,10.0,74.86,86,57,4.36
284,Zherdevka,RU,2022-12-08 23:11:29,51.8486,41.4606,23.41,95,100,15.73
285,Severomuysk,RU,2022-12-08 23:11:30,56.1481,113.4267,-15.18,98,89,4.97
286,Coihaique,CL,2022-12-08 23:11:30,-45.5752,-72.0662,51.75,76,75,6.91
287,Bonavista,CA,2022-12-08 23:11:31,48.6499,-53.1147,37.62,86,7,9.26
288,San Cristobal,VE,2022-12-08 23:11:31,7.7669,-72.225,69.98,88,73,2.66
289,Gorontalo,ID,2022-12-08 23:11:31,0.5412,123.0595,77.56,83,99,1.5
290,Rio Gallegos,AR,2022-12-08 23:11:32,-51.6226,-69.2181,55.45,67,75,8.05
291,Atambua,ID,2022-12-08 23:11:32,-9.1061,124.8925,77.02,74,94,3.4
292,Horodnytsya,UA,2022-12-08 23:11:33,50.807,27.3168,22.91,97,7,5.41
293,Eyl,SO,2022-12-08 23:11:33,7.9803,49.8164,75.79,80,58,14.54
294,Elko,US,2022-12-08 23:11:33,41.0002,-115.5012,23.65,91,14,4.29
295,Tyup,KG,2022-12-08 23:11:34,42.7276,78.3648,23.58,83,100,4.23
296,Pilar,BR,2022-12-08 23:11:34,-9.5972,-35.9567,75.13,86,81,8.25
297,Frontera,MX,2022-12-08 23:11:35,26.9333,-101.45,73.33,68,20,3.0
298,Antofagasta,CL,2022-12-08 23:11:35,-23.65,-70.4,65.48,79,86,3.74
299,Socuellamos,ES,2022-12-08 23:11:36,39.2858,-2.7921,51.37,82,99,19.22
300,San Andres,CO,2022-12-08 23:11:36,12.5847,-81.7006,82.42,69,40,13.8
301,Vilhena,BR,2022-12-08 23:11:36,-12.7406,-60.1458,71.85,91,97,0.58
302,Piney Green,US,2022-12-08 23:11:37,34.716,-77.3202,60.98,80,0,9.22
303,Alice Springs,AU,2022-12-08 23:08:10,-23.7,133.8833,80.15,13,75,20.71
304,Dongli,CN,2022-12-08 23:11:37,23.5656,116.8194,59.25,80,0,6.8
305,Yoichi,JP,2022-12-08 23:11:38,43.2039,140.7703,31.98,67,100,14.07
306,Torrington,US,2022-12-08 23:11:38,41.8007,-73.1212,45.12,81,78,3.0
307,Yumen,CN,2022-12-08 23:11:39,40.2833,97.2,15.62,78,87,3.33
308,Kapit,MY,2022-12-08 23:11:39,2.0167,112.9333,73.13,98,100,1.14
309,Traverse City,US,2022-12-08 23:07:11,44.7631,-85.6206,29.01,79,100,5.75
310,Bahia Blanca,AR,2022-12-08 23:11:40,-38.7196,-62.2724,89.29,23,0,8.52
311,Manokwari,ID,2022-12-08 23:09:52,-0.8667,134.0833,80.94,75,79,2.91
312,Pacific Grove,US,2022-12-08 23:11:40,36.6177,-121.9166,56.43,73,75,11.01
313,Lagoa,PT,2022-12-08 23:11:41,39.05,-27.9833,58.93,73,76,18.37
314,Lata,PT,2022-12-08 23:11:41,40.1629,-8.3327,53.08,96,100,5.64
315,Coquimbo,CL,2022-12-08 23:11:42,-29.9533,-71.3436,64.13,82,20,12.66
316,Laguna,US,2022-12-08 23:11:42,38.421,-121.4238,56.05,69,75,10.36
317,Poum,NC,2022-12-08 23:11:43,-20.2333,164.0167,81.07,76,1,10.0
318,Portland,US,2022-12-08 23:11:17,45.5234,-122.6762,45.52,92,100,6.91
319,Leeuwarden,NL,2022-12-08 23:11:43,53.2014,5.8086,35.6,97,100,5.75
320,Fairview,US,2022-12-08 23:11:44,40.8126,-73.999,49.26,65,0,13.8
321,Opuwo,NA,2022-12-08 23:12:44,-18.0607,13.84,64.81,25,0,4.56
322,Lensk,RU,2022-12-08 23:12:45,60.7253,114.9278,6.93,94,100,10.07
323,Ondangwa,NA,2022-12-08 23:12:45,-17.9167,15.95,77.22,13,0,15.35
324,Saint George,US,2022-12-08 23:08:41,37.1041,-113.5841,52.43,58,0,5.75
325,Bowling Green,US,2022-12-08 23:12:46,36.9903,-86.4436,56.14,91,100,4.61
326,Waiouru,NZ,2022-12-08 23:12:46,-39.4833,175.6667,57.65,76,100,8.68
327,Asau,RO,2022-12-08 23:12:46,46.4333,26.4,34.72,88,100,2.66
328,Masvingo,ZW,2022-12-08 23:12:47,-20.0637,30.8277,67.64,86,100,4.18
329,Bathsheba,BB,2022-12-08 23:12:47,13.2167,-59.5167,77.05,83,20,5.75
330,Te Anau,NZ,2022-12-08 23:12:48,-45.4167,167.7167,54.97,96,100,1.48
331,Khor,RU,2022-12-08 23:12:48,47.8861,134.9464,1.26,97,54,4.43
332,Erzin,TR,2022-12-08 23:12:48,36.9559,36.2,53.98,70,36,6.2
333,Westport,US,2022-12-08 23:12:49,41.1415,-73.3579,49.32,57,0,9.22
334,Mount Gambier,AU,2022-12-08 23:12:49,-37.8333,140.7667,57.04,52,99,6.49
335,Hambantota,LK,2022-12-08 23:12:49,6.1241,81.1185,75.04,69,100,15.08
336,Guangyuan,CN,2022-12-08 23:12:50,32.442,105.823,44.74,75,87,1.52
337,Galatas,GR,2022-12-08 23:12:50,37.4962,23.4489,56.88,87,25,4.61
338,Novobiryusinskiy,RU,2022-12-08 23:12:51,56.9578,97.7076,9.9,80,100,11.79
339,Ambon,ID,2022-12-08 23:12:51,-3.6954,128.1814,78.24,15,20,4.61
340,Skibbereen,IE,2022-12-08 23:12:51,51.55,-9.2667,35.11,84,50,7.92
341,Illapel,CL,2022-12-08 23:12:52,-31.6308,-71.1653,74.86,49,0,6.42
342,Shubarkuduk,KZ,2022-12-08 23:12:52,49.1447,56.4872,1.72,93,5,1.43
343,Chilca,PE,2022-12-08 23:12:53,-12.5211,-76.7372,67.42,82,100,6.67
344,Selty,RU,2022-12-08 23:12:53,57.3132,52.1345,3.36,89,37,8.23
345,Ballina,AU,2022-12-08 23:12:53,-28.8667,153.5667,66.65,75,100,10.71
346,Antalaha,MG,2022-12-08 23:12:54,-14.9003,50.2788,71.76,87,0,6.6
347,Pleasanton,US,2022-12-08 23:12:54,37.6624,-121.8747,56.8,61,20,9.22
348,Ipixuna,BR,2022-12-08 23:12:54,-1.7625,-48.8043,75.79,90,100,4.52
349,Sao Francisco,BR,2022-12-08 23:12:55,-15.9486,-44.8644,74.43,86,61,3.09
350,Bismil,TR,2022-12-08 23:12:55,37.8486,40.6658,47.93,73,72,2.84
351,Taltal,CL,2022-12-08 23:12:56,-25.4,-70.4833,65.01,80,65,2.04
352,Faanui,PF,2022-12-08 23:12:56,-16.4833,-151.75,80.83,72,79,12.41
353,Trelew,AR,2022-12-08 23:08:28,-43.249,-65.3051,80.96,19,31,26.53
354,Verkhnyaya Inta,RU,2022-12-08 23:12:57,65.9811,60.3094,-19.03,99,11,4.12
355,Bolshoy Lug,RU,2022-12-08 23:12:57,52.0779,104.0919,8.78,97,100,2.64
356,Muli,MV,2022-12-08 23:12:57,2.9167,73.5667,81.37,79,100,17.56
357,Cornetu,RO,2022-12-08 23:12:58,44.3417,25.9408,44.08,93,100,4.74
358,Sholokhovskiy,RU,2022-12-08 23:12:58,48.2807,41.0459,28.98,80,100,15.5
359,Raudeberg,NO,2022-12-08 23:12:59,61.9875,5.1352,29.07,75,28,10.56
360,Ouallam,NE,2022-12-08 23:12:59,14.3188,2.0866,74.1,15,0,10.96
361,Henties Bay,NA,2022-12-08 23:13:00,-22.116,14.2845,58.57,91,0,4.74
362,Fangshan,CN,2022-12-08 23:13:00,39.6983,115.9925,32.61,41,53,1.99
363,Taoudenni,ML,2022-12-08 23:13:01,22.6783,-3.9836,79.2,15,27,7.74
364,Gazli,UZ,2022-12-08 23:13:01,40.1333,63.45,22.28,44,86,12.64
365,Atar,MR,2022-12-08 23:13:01,20.5169,-13.0499,77.56,41,77,3.27
366,Faya,SA,2022-12-08 23:13:02,18.3851,42.4509,50.52,72,1,2.21
367,Inta,RU,2022-12-08 23:14:03,66.0317,60.1659,-20.56,99,11,3.83
368,Porto Novo,BJ,2022-12-08 23:14:03,6.4965,2.6036,79.57,81,80,5.61
369,Orneta,PL,2022-12-08 23:14:04,54.1148,20.1333,33.01,98,100,8.19
370,Brownsville,US,2022-12-08 23:11:45,25.9018,-97.4975,80.6,76,20,9.22
371,Belmonte,BR,2022-12-08 23:14:05,-15.8631,-38.8828,75.96,92,100,8.81
372,Pumiao,CN,2022-12-08 23:14:05,22.75,108.4833,56.32,70,100,2.8
373,Tuatapere,NZ,2022-12-08 23:14:06,-46.1333,167.6833,58.8,88,100,1.43
374,Kalianget,ID,2022-12-08 23:14:06,-7.05,113.9333,80.91,72,76,0.51
375,Thinadhoo,MV,2022-12-08 23:14:06,0.5333,72.9333,82.22,75,89,16.84
376,Izyum,UA,2022-12-08 23:12:25,49.2088,37.2485,34.45,93,100,9.24
377,San Carlos De Bariloche,AR,2022-12-08 23:10:40,-41.1456,-71.3082,58.75,63,40,26.46
378,Baracoa,CU,2022-12-08 23:14:07,20.3467,-74.4958,74.25,78,47,10.56
379,Usakos,NA,2022-12-08 23:14:08,-22.0,15.6,62.91,43,0,2.95
380,Nome,US,2022-12-08 23:13:01,64.5011,-165.4064,17.67,74,100,0.0
381,Vanavara,RU,2022-12-08 23:14:09,60.34,102.2797,6.4,93,100,12.1
382,Moron,AR,2022-12-08 23:14:09,-34.6534,-58.6198,90.93,60,11,3.09
383,Kovvur,IN,2022-12-08 23:14:09,17.0167,81.7333,67.69,60,90,7.14
384,Labuhan,ID,2022-12-08 23:14:10,-6.8844,112.2051,77.92,84,93,6.15
385,Syracuse,IT,2022-12-08 23:10:18,37.0881,15.2792,56.32,78,60,9.33
386,Manzhouli,CN,2022-12-08 23:14:10,49.6,117.4333,6.48,89,100,16.93
387,Samarai,PG,2022-12-08 23:14:11,-10.6167,150.6667,84.07,72,94,3.69
388,Aklavik,CA,2022-12-08 23:14:12,68.2191,-135.0107,-30.23,94,64,3.8
389,Ovalle,CL,2022-12-08 23:14:12,-30.5983,-71.2003,79.38,33,3,5.48
390,Hargeysa,SO,2022-12-08 23:14:12,9.56,44.065,59.81,67,7,8.86
391,Derzhavinsk,KZ,2022-12-08 23:14:13,51.1,66.3167,-2.54,93,19,8.25
392,Ust-Omchug,RU,2022-12-08 23:14:13,61.15,149.6333,-29.07,100,98,1.57
393,Maningrida,AU,2022-12-08 23:14:14,-12.0667,134.2667,84.69,59,100,3.65
394,Hofn,IS,2022-12-08 23:14:14,64.2539,-15.2082,30.43,58,54,23.55
395,Kapuskasing,CA,2022-12-08 23:14:15,49.4169,-82.4331,9.79,88,42,5.19
396,Shiyan,CN,2022-12-08 23:14:15,32.6475,110.7781,39.87,77,11,1.34
397,Beringovskiy,RU,2022-12-08 23:14:16,63.05,179.3167,10.44,97,79,4.41
398,Ocampo,MX,2022-12-08 23:14:17,21.65,-101.5,64.53,21,0,10.8
399,Ardakan,IR,2022-12-08 23:14:17,32.31,54.0175,45.21,54,94,7.76
400,Sungaipenuh,ID,2022-12-08 23:14:18,-2.0833,101.3833,63.12,94,99,1.43
401,Aripuana,BR,2022-12-08 23:14:18,-9.1667,-60.6333,77.07,82,99,1.25
402,Furano,JP,2022-12-08 23:14:19,43.2818,142.4743,21.0,93,100,3.31
403,Arequipa,PE,2022-12-08 23:14:19,-16.3989,-71.535,57.38,79,97,3.22
404,Nieuw Amsterdam,SR,2022-12-08 23:14:20,5.8833,-55.0833,80.76,85,20,2.3
405,Sangmelima,CM,2022-12-08 23:14:20,2.9333,11.9833,67.95,91,88,1.77
406,Leh,IN,2022-12-08 23:14:21,34.1667,77.5833,23.22,83,97,3.62
407,Dongsheng,CN,2022-12-08 23:14:21,39.8161,109.9776,20.48,48,4,7.11
408,Emerald,AU,2022-12-08 23:14:22,-23.5333,148.1667,78.35,45,1,13.65
409,Bundaberg,AU,2022-12-08 23:14:22,-24.85,152.35,82.22,71,0,1.99
410,Geraldton,AU,2022-12-08 23:14:22,-28.7667,114.6,66.61,59,100,10.36
411,Quatre Cocos,MU,2022-12-08 23:14:23,-20.2078,57.7625,77.11,79,63,15.97
412,Alofi,NU,2022-12-08 23:15:24,-19.0595,-169.9187,85.89,70,75,11.5
413,Rumonge,BI,2022-12-08 23:15:25,-3.9736,29.4386,71.01,82,100,4.54
414,Surgut,RU,2022-12-08 23:15:25,61.25,73.4167,12.38,85,75,11.18
415,Parainen,FI,2022-12-08 23:15:26,60.3067,22.301,30.88,90,100,13.47
416,Gragnano,IT,2022-12-08 23:15:26,40.6956,14.5123,60.85,90,81,8.32
417,Kavieng,PG,2022-12-08 23:15:27,-2.5744,150.7967,82.22,77,100,6.58
418,Road Town,VG,2022-12-08 23:15:27,18.4167,-64.6167,78.89,78,40,11.5
419,Talcahuano,CL,2022-12-08 23:15:28,-36.7167,-73.1167,62.28,100,100,6.91
420,Roma,US,2022-12-08 23:15:28,43.2128,-75.4557,39.09,86,100,4.61
421,Tavrichanka,RU,2022-12-08 23:15:29,43.3378,131.8639,3.06,76,6,0.22
422,Tura,IN,2022-12-08 23:15:29,25.5198,90.2201,59.0,82,71,3.09
423,Aksu,CN,2022-12-08 23:15:29,41.1231,80.2644,23.16,43,100,1.45
424,Tromso,NO,2022-12-08 23:15:30,69.6496,18.957,32.02,80,75,13.8
425,Nizwa,OM,2022-12-08 23:15:30,22.9333,57.5333,66.47,52,0,3.29
426,Lingao,CN,2022-12-08 23:15:31,19.9103,109.6859,68.09,82,100,10.11
427,Omsukchan,RU,2022-12-08 23:15:31,62.5333,155.8,-13.34,94,100,3.22
428,Chalisgaon,IN,2022-12-08 23:15:31,20.4667,75.0167,60.48,39,100,3.8
429,Alta Floresta,BR,2022-12-08 23:15:32,-9.8756,-56.0861,73.76,92,80,3.67
430,Udachnyy,RU,2022-12-08 23:15:32,66.4167,112.4,-19.07,96,100,4.61
431,Summerville,US,2022-12-08 23:14:48,33.0185,-80.1757,68.81,92,75,3.44
432,Gospic,HR,2022-12-08 23:15:33,44.5461,15.3747,44.29,98,100,6.49
433,Dunhua,CN,2022-12-08 23:15:33,43.3725,128.2425,13.39,81,4,5.82
434,Sobolevo,RU,2022-12-08 23:15:34,54.4299,31.8996,28.58,96,99,9.06
435,Lianzhou,CN,2022-12-08 23:15:34,24.7811,112.3825,45.61,97,18,3.49
436,Shimanovsk,RU,2022-12-08 23:15:35,52.0,127.7,-9.51,99,54,1.66
437,Syamzha,RU,2022-12-08 23:15:35,60.0158,41.0614,16.93,90,100,9.22
438,Harper,LR,2022-12-08 23:15:36,4.375,-7.7169,78.71,82,14,6.38
439,Elban,RU,2022-12-08 23:15:36,50.1018,136.5094,-8.03,99,95,2.66
440,Kaeo,NZ,2022-12-08 23:15:36,-35.1,173.7833,69.28,93,100,5.19
441,Oranjemund,NA,2022-12-08 23:15:37,-28.55,16.4333,62.35,94,8,0.38
442,Tutoia,BR,2022-12-08 23:15:37,-2.7619,-42.2744,80.96,79,100,12.91
443,Honningsvag,NO,2022-12-08 23:15:38,70.9821,25.9704,31.75,59,75,23.02
444,Lokoja,NG,2022-12-08 23:15:38,7.8024,6.743,77.61,25,11,1.79
445,Lumberton,US,2022-12-08 23:15:38,34.6182,-79.0086,64.81,77,100,0.0
446,Comodoro Rivadavia,AR,2022-12-08 23:10:48,-45.8667,-67.5,73.26,21,0,32.21
447,Kurchum,KZ,2022-12-08 23:15:39,48.5722,83.6542,-0.53,88,100,1.72
448,Slobodskoy,RU,2022-12-08 23:15:39,58.7322,50.1772,6.75,90,31,8.72
449,Goroka,PG,2022-12-08 23:15:40,-6.0834,145.3873,65.25,91,100,0.65
450,Sorland,NO,2022-12-08 23:15:40,67.667,12.6934,35.46,58,98,18.92
451,Mahibadhoo,MV,2022-12-08 23:15:41,3.7833,72.9667,81.64,79,100,15.88
452,Zabol,AF,2022-12-08 23:15:41,32.25,67.25,38.62,91,92,6.82
453,Katsuura,JP,2022-12-08 23:15:41,35.1333,140.3,53.38,77,99,10.2
454,Miri,MY,2022-12-08 23:13:26,4.4148,114.0089,76.15,93,98,3.74
455,Magan,ES,2022-12-08 23:15:42,39.9683,-3.931,55.53,81,61,10.78
456,Yarkovo,RU,2022-12-08 23:15:42,57.4028,67.0786,7.75,94,97,6.55
457,Alghero,IT,2022-12-08 23:16:43,40.5589,8.3181,60.89,82,0,10.36
458,Sfantu Gheorghe,RO,2022-12-08 23:16:43,45.8667,25.7833,44.26,92,100,1.63
459,Kaili,ID,2022-12-08 23:16:43,-3.4626,120.2147,70.03,77,99,1.74
460,Touros,BR,2022-12-08 23:14:44,-5.1989,-35.4608,78.85,80,98,13.15
461,Kryve Ozero,UA,2022-12-08 23:16:44,47.9524,30.3493,39.78,90,99,5.46
462,Saint-Louis,SN,2022-12-08 23:16:45,16.3333,-15.0,82.0,34,0,12.1
463,Jambi,ID,2022-12-08 23:16:45,-1.6,103.6167,72.7,98,100,2.53
464,Chapais,CA,2022-12-08 23:16:45,49.7834,-74.8492,-0.62,100,7,0.65
465,Banda Aceh,ID,2022-12-08 23:16:46,5.5577,95.3222,75.81,85,100,9.08
466,Skorodnoye,RU,2022-12-08 23:13:10,51.071,37.2276,29.84,98,100,8.84
467,Gigmoto,PH,2022-12-08 23:16:46,13.7796,124.39,79.52,83,95,1.99
468,Tautira,PF,2022-12-08 23:16:47,-17.7333,-149.15,79.05,79,72,10.56
469,Kendari,ID,2022-12-08 23:16:47,-3.945,122.4989,77.47,83,100,2.82
470,Placido De Castro,BR,2022-12-08 23:16:48,-10.3353,-67.1856,82.9,65,100,3.11
471,Kericho,KE,2022-12-08 23:16:48,-0.3677,35.2831,55.47,85,94,3.83
472,Santa Maria,BR,2022-12-08 23:16:49,-29.6842,-53.8069,78.1,53,0,2.3
473,Kaitangata,NZ,2022-12-08 23:16:49,-46.2817,169.8464,65.39,63,100,2.44
474,Yalutorovsk,RU,2022-12-08 23:16:49,56.6536,66.3006,6.87,94,93,7.0
475,Maniitsoq,GL,2022-12-08 23:16:50,65.4167,-52.9,35.22,72,100,28.68
476,Esqueda,MX,2022-12-08 23:16:50,30.7167,-109.5833,64.33,30,21,8.37
477,Wadern,DE,2022-12-08 23:16:50,49.5333,6.8833,34.2,91,99,1.03
478,Lorengau,PG,2022-12-08 23:16:51,-2.0226,147.2712,81.37,81,100,7.96
479,Nong Phai,TH,2022-12-08 23:16:51,15.9903,101.0618,71.92,78,45,4.03
480,Teahupoo,PF,2022-12-08 23:16:52,-17.8333,-149.2667,80.56,80,88,11.32
481,Kashan,IR,2022-12-08 23:16:52,33.9831,51.4364,40.59,65,0,0.0
482,La Rioja,ES,2022-12-08 23:16:52,42.25,-2.5,40.78,100,100,4.25
483,Biskamzha,RU,2022-12-08 23:16:53,53.4497,89.5272,-9.72,94,61,1.03
484,Olafsvik,IS,2022-12-08 23:16:53,64.8945,-23.7142,32.79,65,72,27.81
485,Boone,US,2022-12-08 23:16:54,39.0334,-92.3335,46.65,95,100,8.61
486,Kuopio,FI,2022-12-08 23:16:54,62.8924,27.677,19.35,93,100,4.61
487,Americus,US,2022-12-08 23:13:46,32.0724,-84.2327,72.99,83,0,0.0
488,Mount Pleasant,US,2022-12-08 23:16:55,32.7941,-79.8626,69.01,91,100,1.99
489,Jarocin,PL,2022-12-08 23:16:55,51.9727,17.5026,33.82,87,100,8.79
490,Vostok,RU,2022-12-08 23:16:55,46.4856,135.8833,-1.95,98,85,5.21
491,Sabaudia,IT,2022-12-08 23:16:56,41.3003,13.0282,58.91,84,87,9.98
492,Maku,IR,2022-12-08 23:16:56,39.2911,44.4521,33.39,80,41,2.64
493,Nemuro,JP,2022-12-08 23:16:57,43.3236,145.575,29.37,53,13,12.33
494,Boende,CD,2022-12-08 23:16:57,-0.2167,20.8667,67.53,99,100,1.72
495,Saurimo,AO,2022-12-08 23:16:57,-9.6608,20.3916,64.33,97,99,2.68
496,Denpasar,ID,2022-12-08 23:14:39,-8.65,115.2167,78.46,88,75,6.91
497,Yago,MX,2022-12-08 23:16:58,21.8333,-105.0667,84.9,59,81,6.85
498,Balkanabat,TM,2022-12-08 23:16:58,39.5108,54.3671,33.04,60,25,10.09
499,Katangli,RU,2022-12-08 23:16:59,51.7102,143.2326,-1.03,94,7,8.93
500,Vredendal,ZA,2022-12-08 23:16:59,-31.6683,18.5012,64.04,85,91,4.88
501,Paysandu,UY,2022-12-08 23:16:59,-32.3214,-58.0756,93.29,19,0,6.8
502,Najran,SA,2022-12-08 23:17:00,17.4924,44.1277,57.85,35,5,2.19
503,Togur,RU,2022-12-08 23:18:00,58.3631,82.8265,5.0,87,100,13.35
504,Old Saybrook,US,2022-12-08 23:18:01,41.2918,-72.3762,48.97,63,0,8.05
505,Sakakah,SA,2022-12-08 23:18:01,29.9697,40.2064,54.97,68,13,7.7
506,Hami,CN,2022-12-08 23:18:01,42.8,93.45,21.97,52,12,8.05
507,Constitucion,CL,2022-12-08 23:18:02,-35.3333,-72.4167,65.82,85,23,9.82
508,Bonthe,SL,2022-12-08 23:18:03,7.5264,-12.505,79.63,83,4,6.67
509,Kaseda,JP,2022-12-08 23:18:03,31.4167,130.3167,54.64,71,3,6.55
510,Upata,VE,2022-12-08 23:18:04,8.0086,-62.3989,72.43,85,100,4.16
511,Amazar,RU,2022-12-08 23:18:04,53.858,120.875,-12.68,98,88,1.74
512,Zhangye,CN,2022-12-08 23:18:05,38.9342,100.4517,21.33,69,45,2.62
513,San Javier,ES,2022-12-08 23:18:05,37.8063,-0.8374,58.39,85,100,2.3
514,Nongstoin,IN,2022-12-08 23:18:06,25.5167,91.2667,48.04,28,38,4.0
515,Myitkyina,MM,2022-12-08 23:18:06,25.3833,97.4,54.81,73,0,2.51
516,Kuusamo,FI,2022-12-08 23:18:07,65.9667,29.1833,23.04,86,100,4.61
517,Nhlangano,SZ,2022-12-08 23:18:07,-27.1167,31.2,62.28,97,100,1.83
518,Hanzhong,CN,2022-12-08 23:18:08,33.0728,107.0303,41.22,76,77,0.54
519,Shenjiamen,CN,2022-12-08 23:18:08,29.9576,122.298,59.63,81,99,7.14
520,Husavik,IS,2022-12-08 23:18:09,66.0449,-17.3389,29.79,85,100,21.12
521,Yunyang,CN,2022-12-08 23:18:09,33.4474,112.7142,39.63,76,7,0.98
522,Kungurtug,RU,2022-12-08 23:18:10,50.5994,97.5228,-22.09,98,36,1.43
523,Kindu,CD,2022-12-08 23:18:10,-2.95,25.95,68.52,100,100,2.66
524,Kuvandyk,RU,2022-12-08 23:18:11,51.4781,57.3552,-9.04,99,14,1.52
525,Erie,US,2022-12-08 23:18:11,42.7667,-78.6664,37.58,73,93,3.0
526,Liverpool,GB,2022-12-08 23:18:11,53.4106,-2.9779,33.82,86,40,6.91
527,Tsumeb,NA,2022-12-08 23:18:12,-19.2333,17.7167,80.33,34,90,2.59
528,Virginia Beach,US,2022-12-08 23:18:12,36.8529,-75.978,55.44,87,100,4.61
529,Macia,MZ,2022-12-08 23:18:13,-25.0269,33.0989,72.52,97,17,4.05
530,Baishishan,CN,2022-12-08 23:18:13,43.5833,127.5667,11.52,90,29,3.29
531,Mwinilunga,ZM,2022-12-08 23:18:13,-11.7358,24.4293,61.21,99,100,2.62
532,May Pen,JM,2022-12-08 23:18:14,17.9645,-77.2451,81.61,78,9,8.1
533,Nuuk,GL,2022-12-08 23:18:14,64.1835,-51.7216,35.58,62,100,29.86
534,Cervo,ES,2022-12-08 23:18:15,43.6702,-7.4101,53.96,94,100,13.15
535,Fairbanks,US,2022-12-08 23:17:00,64.8378,-147.7164,17.6,88,75,5.75
536,Takoradi,GH,2022-12-08 23:18:15,4.8845,-1.7554,79.5,83,33,8.14
537,Seoni Malwa,IN,2022-12-08 23:18:16,22.45,77.4667,53.71,50,95,6.71
538,Pacifica,US,2022-12-08 23:13:38,37.6138,-122.4869,57.6,74,100,12.66
539,Kota Kinabalu,MY,2022-12-08 23:18:17,5.9749,116.0724,76.98,94,20,3.44
540,Loum,CM,2022-12-08 23:18:17,4.7182,9.7351,73.56,84,73,1.99
541,Shimoda,JP,2022-12-08 23:18:18,34.6667,138.95,52.16,71,38,7.11
542,Weinan,CN,2022-12-08 23:18:18,34.5036,109.5089,39.52,66,100,3.02
543,Biak,ID,2022-12-08 23:18:19,-0.9131,122.8766,77.94,70,97,2.26
544,Hervey Bay,AU,2022-12-08 23:18:19,-25.2986,152.8535,76.15,72,12,14.52
545,Gonzalez,US,2022-12-08 23:18:20,30.5816,-87.2914,72.09,92,0,4.61
546,Grants,US,2022-12-08 23:18:20,35.1473,-107.8514,46.63,18,0,4.61
547,Otradnoye,RU,2022-12-08 23:19:21,59.7775,30.8181,30.25,91,100,10.09
548,Nahrin,AF,2022-12-08 23:19:21,36.0649,69.1334,35.69,98,99,3.94
549,Namtsy,RU,2022-12-08 23:19:22,62.7161,129.6658,-21.21,97,100,4.9
550,Svetlogorsk,BY,2022-12-08 23:19:22,52.6333,29.7333,18.45,97,57,6.49
551,Soc Trang,VN,2022-12-08 23:19:22,9.6033,105.98,75.2,92,100,7.16
552,Cullman,US,2022-12-08 23:19:23,34.1748,-86.8436,68.14,90,0,0.0
553,Seymchan,RU,2022-12-08 23:19:23,62.8833,152.4333,-47.72,99,93,0.51
554,Clarksburg,US,2022-12-08 23:14:54,39.2807,-80.3445,50.05,78,40,0.0
555,Munsingen,DE,2022-12-08 23:19:24,48.4113,9.497,26.26,91,26,1.45
556,Emilio Carranza,MX,2022-12-08 23:19:24,19.9711,-96.6114,76.44,74,5,4.9
557,Paita,PE,2022-12-08 23:19:25,-5.0892,-81.1144,68.22,75,91,16.4
558,Uvat,RU,2022-12-08 23:19:25,59.1433,68.8953,9.55,93,100,8.1
559,Poddorye,RU,2022-12-08 23:19:25,57.4695,31.1156,30.18,90,55,8.1
560,Nouadhibou,MR,2022-12-08 23:19:26,20.931,-17.0347,67.98,88,29,10.36
561,Fuerte Olimpo,PY,2022-12-08 23:19:26,-21.0415,-57.8738,93.16,37,52,6.42
562,Blacklick Estates,US,2022-12-08 23:19:27,39.9051,-82.8643,45.12,91,100,6.91
563,Sinjar,IQ,2022-12-08 23:19:27,36.3209,41.8754,50.05,60,10,2.91
